date,bond_id,bond_nm,price,increase_rt,premium_rt,dblow,curr_iss_amt,convert_value,ytm_rt,rating_cd,sw_name,market_cd,maturity_dt,year_left,volume,turnover_rt,convert_price,sprice,sincrease_rt,pb,_extra_1,_extra_2
2026-06-17,127105,龙星转债,130.4,-1.58,51.87,182.27,7.54,85.86,-2.46,AA-,基础化工,szmb,2030-01-31,3.627,4126.08,4.18,5.8,4.98,-3.49,1.36
2026-06-17,113649,丰山转债,132.707,-1.59,51.9,184.61,4.577,87.36,-5.54,AA-,基础化工,shmb,2028-06-27,2.03,3396.19,5.56,13.61,11.89,-3.33,1.21
2026-06-17,127104,姚记转债,142.784,-1.81,52.02,194.8,5.823,93.92,-4.75,A+,传媒,szmb,2030-01-24,3.608,2532.46,3.03,19.58,18.39,-2.34,1.94
2026-06-17,110090,爱迪转债,137.049,0.17,52.23,189.28,15.695,90.03,-8.35,AA,汽车,shmb,2028-09-23,2.271,8144.54,3.77,17.15,15.44,4.39,1.6
2026-06-17,123224,宇邦转债,142.782,2.76,52.24,195.02,2.848,93.79,-5.37,A+,电力设备,szcy,2029-09-19,3.26,27482.71,67.57,28.17,26.42,5.89,2.02
2026-06-17,113067,燃23转债,128.033,-0.84,52.81,180.84,29.999,83.78,-4.63,AAA,公用事业,shmb,2029-07-27,3.112,6940.85,1.81,7.4,6.2,-0.32,1.07
2026-06-17,127112,尚太转债,167.7,-2.81,53.08,220.78,17.34,109.55,-7.14,AA+,电力设备,szmb,2032-01-15,5.584,11064.95,3.78,84.71,92.8,-1.41,3.36
2026-06-17,113640,苏利转债,130.15,-1.79,53.12,183.27,7.39,85.0,-6.25,AA-,基础化工,shmb,2028-02-16,1.669,5877.02,6.09,17.2,14.62,-3.82,1.06
2026-06-17,110073,国投转债,106.78,-0.02,53.33,160.11,79.991,69.64,2.09,AAA,非银金融,shmb,2026-07-24,0.101,11819.81,1.38,9.42,6.56,-0.76,0.73
2026-06-17,123235,亿田转债,155.689,-2.01,53.53,209.22,4.353,101.41,-7.38,AA-,家用电器,szcy,2029-12-21,3.515,13925.86,20.44,21.31,21.61,-2.66,3.47
2026-06-17,123194,百洋转债,131.7,0.38,54.0,185.7,8.459,85.52,-4.31,AA-,医药生物,szcy,2029-04-14,2.827,3365.2,3.05,24.79,21.2,3.97,4.31
2026-06-17,123257,安克转债,160.84,0.53,54.09,214.93,11.047,104.38,-7.02,AA+,电子,szcy,2031-06-16,5.0,6438.29,3.65,108.86,113.63,-0.15,5.46
2026-06-17,127113,长高转债,158.647,-0.89,54.41,213.06,7.586,102.75,-5.71,AA-,电力设备,szmb,2032-03-08,5.729,5756.94,4.76,10.92,11.22,0.0,2.48
2026-06-17,111024,澳弘转债,188.657,-0.84,54.74,243.4,5.8,121.92,-8.62,AA-,电子,shmb,2031-12-11,5.488,21381.77,19.1,34.04,41.5,1.99,3.22
2026-06-17,128138,侨银转债,129.881,-0.01,54.97,184.85,4.199,83.81,0.22,A+,环保,szmb,2026-11-17,0.419,2731.21,5.01,14.64,12.27,-1.29,1.92
2026-06-17,110087,天业转债,126.234,-1.1,55.02,181.25,29.975,81.43,-6.18,AA+,基础化工,shmb,2028-06-23,2.019,8705.84,2.3,5.6,4.56,-2.56,0.85
2026-06-17,118062,天准转债,326.416,5.3,55.15,381.57,8.72,210.39,-17.38,AA-,机械设备,shkc,2031-12-12,5.49,164455.91,58.15,55.23,116.2,6.25,11.24
2026-06-17,123109,昌红转债,137.5,1.32,55.34,192.84,4.595,88.51,-20.81,AA-,机械设备,szcy,2027-04-01,0.789,4820.06,7.63,26.64,23.58,2.75,7.59
2026-06-17,127093,章鼓转债,130.381,-1.56,55.35,185.73,2.425,83.93,-2.99,A,机械设备,szmb,2029-10-17,3.337,860.21,2.7,8.4,7.05,-3.56,1.67
2026-06-17,123215,铭利转债,131.609,-1.31,55.6,187.21,8.555,84.58,-2.31,AA-,机械设备,szcy,2029-08-03,3.132,3904.62,3.46,19.2,16.24,-1.46,4.12
2026-06-17,123269,金杨转债,172.16,-3.17,55.87,228.03,9.8,110.45,-6.93,AA-,电力设备,szcy,2032-04-19,5.844,17201.13,10.06,28.32,31.28,0.03,2.66
2026-06-17,113643,风语转债,136.3,-1.41,56.15,192.45,4.992,87.29,-8.34,AA-,传媒,shmb,2028-03-25,1.773,25098.45,36.16,11.8,10.3,-1.53,2.89
2026-06-17,128134,鸿路转债,117.9,0.09,56.18,174.08,15.726,75.49,-21.64,AA,建筑装饰,szmb,2026-10-09,0.312,3047.97,1.65,21.99,16.6,-1.13,1.13
2026-06-17,113699,金25转债,190.78,0.67,56.62,247.4,19.999,121.81,-9.16,AA,有色金属,shmb,2031-09-26,5.28,22899.69,5.99,63.46,77.3,6.28,4.14
2026-06-17,123195,蓝晓转02,147.095,-0.69,56.95,204.05,5.458,93.72,-7.25,A+,基础化工,szcy,2029-04-17,2.836,2810.36,3.48,59.38,55.65,-0.13,6.16
2026-06-17,123071,天能转债,116.1,-0.08,57.31,173.41,6.937,73.8,-2.77,AA-,电力设备,szcy,2026-10-21,0.345,3840.55,4.78,6.68,4.93,-1.4,0.94
2026-06-17,118064,联瑞转债,587.466,-1.34,57.46,644.93,6.95,373.1,-25.77,AA,基础化工,shkc,2032-01-07,5.562,229938.92,54.46,63.05,235.24,6.93,31.04
2026-06-17,118036,力合转债,137.382,-0.12,58.31,195.69,3.8,86.78,-4.64,AA-,电子,shkc,2029-06-28,3.033,2424.08,4.63,23.83,20.68,0.88,2.88
2026-06-17,123112,万讯转债,126.407,-2.05,58.63,185.04,2.265,79.69,-8.26,AA-,机械设备,szcy,2027-04-08,0.808,1785.02,6.21,8.32,6.63,-3.91,1.94
2026-06-17,113636,甬金转债,129.261,-0.48,58.64,187.9,9.995,81.48,-6.28,AA-,钢铁,shmb,2027-12-13,1.49,6328.02,4.88,26.24,21.38,0.14,1.3
2026-06-17,113610,灵康转债,118.0,0.02,59.13,177.13,2.53,74.15,-5.59,A-,医药生物,shmb,2026-12-01,0.458,2257.95,7.59,6.5,4.82,1.69,5.51
2026-06-17,127031,洋丰转债,117.221,-0.83,59.41,176.63,9.999,73.54,-5.81,AA,基础化工,szmb,2027-03-25,0.77,2539.9,2.16,16.89,12.42,-0.96,1.26
2026-06-17,123065,宝莱转债,124.146,0.0,59.54,183.69,2.18,77.82,-34.47,AA-,医药生物,szcy,2026-09-04,0.216,3375.74,12.49,23.8,18.52,3.46,4.34
2026-06-17,123157,科蓝转债,131.4,-1.88,59.71,191.11,2.34,82.27,-4.56,A,计算机,szcy,2028-08-30,2.206,3083.65,9.99,8.8,7.24,-3.47,9.22
2026-06-17,123259,锦浪转02,207.6,0.54,60.97,268.57,16.763,128.97,-10.7,AA,电力设备,szcy,2031-10-17,5.337,23804.96,6.83,72.35,93.31,0.27,4.08
2026-06-17,111004,明新转债,127.884,-1.2,62.0,189.88,6.715,78.94,-4.69,AA-,汽车,shmb,2028-03-30,1.786,3729.23,4.34,24.41,19.27,-2.53,1.85
2026-06-17,113698,凯众转债,147.45,-1.99,62.32,209.77,3.079,90.84,-4.97,AA-,汽车,shmb,2031-08-15,5.164,2902.5,6.35,12.55,11.4,-2.23,2.96
2026-06-17,127054,双箭转债,125.706,-1.97,62.62,188.33,5.136,77.3,-5.9,AA,基础化工,szmb,2028-02-11,1.655,2574.09,3.97,6.96,5.38,-3.58,1.02
2026-06-17,118037,上声转债,131.479,-0.91,62.66,194.14,4.679,80.83,-4.22,A+,汽车,shkc,2029-07-06,3.055,2243.58,3.65,28.64,23.15,-2.32,2.1
2026-06-17,123214,东宝转债,132.827,0.1,64.36,197.19,4.549,80.82,-3.93,A+,医药生物,szcy,2029-07-31,3.123,2768.78,4.59,6.62,5.35,3.08,1.82
2026-06-17,123119,康泰转2,121.805,-0.71,65.61,187.42,19.99,73.55,-6.22,AA,医药生物,szcy,2027-07-15,1.077,3899.96,1.6,15.69,11.54,-0.52,1.33
2026-06-17,113053,隆22转债,123.767,-0.54,65.72,189.49,69.951,74.69,-8.16,AAA,电力设备,shmb,2028-01-05,1.553,9165.57,1.06,17.5,13.07,-1.73,1.94
2026-06-17,113674,华设转债,131.976,-0.79,65.95,197.93,3.999,79.53,-4.09,AA,建筑装饰,shmb,2029-07-21,3.096,2474.34,4.68,8.45,6.72,-1.9,0.84
2026-06-17,127038,国微转债,136.827,0.54,66.42,203.25,14.915,82.22,-20.05,AA+,电子,szmb,2027-06-10,0.981,12277.6,5.99,97.3,80.0,4.29,4.82
2026-06-17,110086,精工转债,125.837,-0.85,66.69,192.53,19.999,75.49,-5.34,AA,建筑装饰,shmb,2028-04-22,1.849,3869.55,1.53,4.57,3.45,-0.86,0.72
2026-06-17,113694,清源转债,130.031,-1.29,66.89,196.92,5.0,77.92,-1.91,A+,电力设备,shmb,2031-04-08,4.811,1338.09,2.05,12.86,10.02,-2.34,2.06
2026-06-17,123104,卫宁转债,123.7,-0.8,67.06,190.76,9.699,74.05,-4.03,AA,计算机,szcy,2027-03-16,0.745,4076.51,3.4,9.44,6.99,-3.05,2.75
2026-06-17,127059,永东转2,127.93,-1.17,67.34,195.27,3.79,76.45,-4.86,AA-,基础化工,szmb,2028-04-08,1.811,1841.82,3.78,8.11,6.2,-1.59,0.99
2026-06-17,123133,佩蒂转债,128.926,-1.4,67.74,196.67,7.198,76.86,-6.28,AA-,农林牧渔,szcy,2027-12-22,1.515,2376.29,2.54,17.33,13.32,-3.41,1.75
2026-06-17,127069,小熊转债,129.167,-1.48,70.16,199.33,5.041,75.91,-3.78,AA-,家用电器,szmb,2028-08-12,2.156,2229.38,3.41,43.71,33.18,-2.81,1.65
2026-06-17,123261,普联转债,145.426,-1.75,70.23,215.66,2.429,85.43,-3.67,A+,计算机,szcy,2031-12-05,5.471,2037.59,5.73,12.97,11.08,-2.38,3.31
2026-06-17,127089,晶澳转债,123.677,0.08,70.26,193.94,89.588,72.64,-3.25,AA+,电力设备,szmb,2029-07-18,3.088,15980.82,1.44,11.66,8.47,-2.53,1.32
2026-06-17,111018,华康转债,126.611,-0.27,70.81,197.42,13.022,74.12,-1.7,AA-,基础化工,shmb,2029-12-25,3.526,6483.15,3.92,15.96,11.83,0.42,1.1
2026-06-17,118065,艾为转债,154.073,-1.2,71.19,225.26,19.01,90.0,-5.53,AA+,电子,shkc,2032-01-22,5.603,13828.77,4.68,79.4,71.46,1.32,3.87
2026-06-17,118052,浩瀚转债,144.273,-1.12,71.32,215.59,3.539,84.22,-3.92,A+,计算机,shkc,2031-03-13,4.74,1702.71,3.32,24.2,20.38,-1.31,3.2
2026-06-17,123268,本川转债,257.3,-5.27,71.38,328.68,4.69,150.13,-12.53,AA-,电子,szcy,2032-04-16,5.836,123464.75,100.36,75.88,113.92,0.76,8.52
2026-06-17,111021,奥锐转债,135.281,-0.62,71.45,206.73,8.121,78.9,-2.99,AA-,医药生物,shmb,2030-07-26,4.11,2673.73,2.44,24.6,19.41,1.36,2.9
2026-06-17,127018,本钢转债,118.5,0.0,72.51,191.01,56.308,68.69,12.83,AAA,钢铁,szmb,2026-06-29,0.033,18696.51,2.8,3.29,2.26,-4.64,1.35
2026-06-17,123114,三角转债,127.2,-1.19,72.75,199.95,8.999,73.63,-10.27,AA-,国防军工,szcy,2027-05-25,0.937,8752.58,7.63,31.29,23.04,-0.09,2.09
2026-06-17,123263,鼎捷转债,148.77,-1.85,72.95,221.72,8.277,86.02,-4.85,AA,计算机,szcy,2031-12-15,5.499,10963.86,8.91,43.42,37.35,-0.27,4.31
2026-06-17,123122,富瀚转债,129.4,0.25,73.05,202.45,5.801,74.78,-8.62,A+,电子,szcy,2027-08-06,1.137,4574.05,6.1,91.5,68.42,4.31,5.3
2026-06-17,113692,保隆转债,129.617,-0.82,73.24,202.86,13.897,74.82,-3.05,AA,汽车,shmb,2030-10-31,4.375,4633.0,2.56,39.16,29.3,0.93,1.92
2026-06-17,113696,伯25转债,142.531,2.42,73.34,215.87,28.019,82.22,-4.47,AA,汽车,shmb,2031-07-01,5.041,12816.97,3.26,35.16,28.91,1.98,3.15
2026-06-17,113665,汇通转债,127.14,-1.49,73.57,200.71,3.596,73.25,-2.83,AA-,建筑装饰,shmb,2028-12-15,2.499,2111.27,4.61,6.28,4.6,-2.34,1.94
2026-06-17,113702,斯达转债,218.021,2.0,74.43,292.45,15.0,124.99,-10.96,AA+,电子,shmb,2032-04-15,5.833,78269.83,23.97,104.79,130.98,5.25,4.5
2026-06-17,127102,浙建转债,122.598,-1.41,74.51,197.11,9.951,70.25,-2.6,AA+,建筑装饰,szmb,2029-12-25,3.526,3891.52,3.19,10.22,7.18,-2.97,0.89
2026-06-17,110081,闻泰转债,95.301,2.73,75.26,170.56,85.957,54.38,13.85,BBB+,电子,shmb,2027-07-28,1.112,146443.24,17.79,32.66,17.76,-4.98,0.91
2026-06-17,118066,统联转债,144.542,-1.23,75.98,220.52,5.76,82.14,-4.16,AA-,电子,shkc,2032-03-02,5.712,3209.57,3.84,56.2,46.16,-1.97,5.74
2026-06-17,118027,宏图转债,91.641,2.32,76.87,168.51,10.087,51.81,11.5,BB+,计算机,shkc,2028-11-28,2.452,18916.06,20.56,24.55,12.72,0.71,-2.9
2026-06-17,113671,武进转债,133.175,-1.7,76.97,210.15,3.093,75.25,-4.97,AA,钢铁,shmb,2029-07-10,3.066,3624.9,8.75,7.88,5.93,-2.63,1.28
2026-06-17,127111,金威转债,128.8,-0.85,77.18,205.98,12.924,72.69,-2.44,AA,食品饮料,szmb,2031-08-20,5.178,4942.73,2.97,19.19,13.95,-0.71,1.9
2026-06-17,123173,恒锋转债,132.0,-1.54,79.25,211.25,2.331,73.64,-3.99,A-,计算机,szcy,2028-12-30,2.54,906.96,2.94,13.77,10.14,-3.34,3.64
2026-06-17,118063,金05转债,188.071,-1.12,79.66,267.73,16.71,104.68,-9.12,AA+,电力设备,shkc,2031-12-24,5.523,16535.89,5.28,88.6,92.75,-4.29,7.96
2026-06-17,123138,丝路转债,132.09,-1.69,79.89,211.98,2.393,73.43,-6.71,A,计算机,szcy,2028-03-02,1.71,2647.63,8.33,26.53,19.48,-1.57,5.57
2026-06-17,127083,山路转债,121.3,-0.94,81.71,203.01,48.359,66.75,-3.11,AAA,建筑装饰,szmb,2029-03-24,2.77,5026.07,0.86,7.61,5.08,0.59,0.29
2026-06-17,110100,龙建转债,128.228,-1.53,82.68,210.91,10.0,70.19,-2.18,AA,建筑装饰,shmb,2032-01-21,5.6,1653.1,1.28,4.63,3.25,-2.99,0.79
2026-06-17,113627,太平转债,115.813,-0.87,82.92,198.73,7.997,63.31,-3.28,AA,纺织服饰,shmb,2027-07-15,1.077,4337.75,4.66,20.58,13.03,0.54,1.33
2026-06-17,127049,希望转2,109.4,-0.32,83.31,192.71,81.434,59.68,-0.54,AAA,农林牧渔,szmb,2027-11-02,1.378,10411.49,1.17,10.59,6.32,-3.07,1.3
2026-06-17,113634,珀莱转债,128.254,-0.33,85.53,213.78,7.507,69.13,-6.21,AA,美容护理,shmb,2027-12-08,1.477,2555.58,2.65,95.46,65.99,-0.42,4.08
2026-06-17,118015,芯海转债,132.806,-0.78,85.94,218.75,4.1,71.42,-5.15,A+,电子,shkc,2028-07-21,2.096,2904.32,5.32,55.22,39.44,1.6,7.97
2026-06-17,127072,博实转债,137.835,-0.01,86.0,223.84,4.498,74.1,-7.7,AA,机械设备,szmb,2028-09-22,2.269,2074.62,3.37,15.06,11.16,-4.45,2.68
2026-06-17,123223,九典转02,131.611,-0.74,86.82,218.43,2.053,70.45,-3.38,A+,医药生物,szcy,2029-09-15,3.249,861.13,3.18,14.55,10.25,-0.39,1.9
2026-06-17,118020,芳源转债,121.028,-1.28,87.02,208.05,6.417,64.71,1.85,BBB,电力设备,shkc,2028-09-23,2.271,1370.07,1.76,14.0,9.06,-1.95,8.43
2026-06-17,113655,欧22转债,120.996,-0.79,87.46,208.46,19.999,64.54,-2.28,AA,轻工制造,shmb,2028-08-05,2.137,4687.88,1.94,52.77,34.06,-1.65,1.1
2026-06-17,123262,神宇转债,141.6,-1.42,87.67,229.27,5.0,75.45,-3.97,AA-,通信,szcy,2031-12-11,5.488,2776.94,3.91,38.62,29.14,-2.28,4.47
2026-06-17,123220,易瑞转债,129.388,-0.89,88.03,217.42,2.907,68.81,-2.68,A+,医药生物,szcy,2029-08-18,3.173,894.3,2.38,8.85,6.09,-3.03,2.76
2026-06-17,123265,耐普转02,143.0,-1.03,88.33,231.33,4.5,75.93,-3.3,A+,机械设备,szcy,2032-01-15,5.584,2540.93,3.93,29.5,22.4,-2.99,2.59
2026-06-17,118042,奥维转债,136.275,-1.52,88.66,224.94,11.399,72.23,-4.22,AA-,电力设备,shkc,2029-08-10,3.151,12447.32,7.97,83.62,60.4,0.23,4.97
2026-06-17,113701,祥和转债,189.88,-1.74,89.74,279.62,4.0,100.07,-7.97,A+,机械设备,shmb,2032-03-02,5.712,96688.85,126.11,13.59,13.6,1.64,4.11
2026-06-17,123260,卓镁转债,149.05,-2.96,91.86,240.91,4.499,77.69,-4.17,A+,汽车,szcy,2031-11-07,5.395,4602.66,6.81,52.3,40.63,-1.93,4.08
2026-06-17,123193,海能转债,128.45,-1.49,92.61,221.06,5.997,66.69,-2.86,AA-,电子,szcy,2029-04-13,2.825,2387.68,3.08,14.5,9.67,-1.53,1.78
2026-06-17,118067,上26转债,138.476,-1.71,92.91,231.39,3.25,71.78,-2.8,A+,汽车,shkc,2032-03-17,5.753,1490.87,3.3,32.25,23.15,-2.32,2.1
2026-06-17,123192,科思转债,127.02,-1.31,92.92,219.94,7.187,65.84,-2.47,AA-,美容护理,szcy,2029-04-13,2.825,2579.25,2.81,17.39,11.45,-4.9,1.93
2026-06-17,123266,博士转债,141.909,-0.14,94.2,236.11,3.75,73.07,-3.55,AA,商贸零售,szcy,2032-03-17,5.753,2449.69,4.57,21.54,15.74,1.29,5.3
2026-06-17,113656,嘉诚转债,123.638,-0.66,95.67,219.31,7.998,63.19,-1.94,AA-,交通运输,shmb,2028-09-01,2.211,2673.91,2.7,10.35,6.54,-2.68,1.29
2026-06-17,113616,韦尔转债,111.62,-0.22,96.96,208.58,24.324,56.67,-2.73,AA+,电子,shmb,2026-12-28,0.532,10228.25,3.77,159.02,90.12,2.18,3.44
2026-06-17,113647,禾丰转债,118.652,-0.79,99.53,218.18,14.669,59.47,-2.26,AA,农林牧渔,shmb,2028-04-22,1.849,2062.54,1.18,10.09,6.0,-0.83,0.82
2026-06-17,127056,中特转债,124.794,-0.02,99.71,224.5,49.996,62.49,-8.46,AAA,钢铁,szmb,2028-02-25,1.693,4507.8,0.72,21.78,13.61,-1.45,1.52
2026-06-17,123168,惠云转债,126.547,-1.29,101.05,227.6,4.899,62.94,-2.64,AA-,基础化工,szcy,2028-11-23,2.438,1689.2,2.71,10.74,6.76,-4.38,2.12
2026-06-17,113682,益丰转债,126.166,-1.08,103.09,229.26,17.968,62.12,-2.67,AA,医药生物,shmb,2030-03-04,3.715,2373.92,1.05,31.84,19.78,-2.08,1.98
2026-06-17,127060,湘佳转债,119.56,-0.91,103.43,222.99,6.399,58.77,-3.7,A+,农林牧渔,szmb,2028-04-19,1.841,2948.3,3.85,21.03,12.36,-5.36,1.44
2026-06-17,127044,蒙娜转债,128.65,2.35,103.7,232.35,3.368,63.16,-10.12,AA-,轻工制造,szmb,2027-08-16,1.164,22173.18,51.37,19.84,12.53,10.01,1.56
2026-06-17,113679,芯能转债,124.586,-1.92,105.46,230.05,8.798,60.64,-1.26,AA-,公用事业,shmb,2029-10-26,3.362,2800.4,2.54,12.55,7.61,-2.44,1.67
2026-06-17,127098,欧晶转债,129.594,-1.65,106.56,236.15,4.693,62.74,-3.2,AA-,电力设备,szmb,2029-11-24,3.441,4964.57,8.14,42.0,26.35,-3.62,6.65
2026-06-17,123264,双乐转债,131.74,-1.12,107.05,238.79,8.0,63.63,-2.66,AA-,基础化工,szcy,2031-12-25,5.526,1228.36,1.16,36.4,23.16,-1.45,1.36
2026-06-17,111009,盛泰转债,122.699,-0.76,110.37,233.07,7.011,58.33,-3.33,AA,纺织服饰,shmb,2028-11-07,2.395,2454.23,2.84,10.51,6.13,0.33,1.32
2026-06-17,123229,艾录转债,131.33,-0.63,111.48,242.81,1.779,62.1,-2.64,A+,轻工制造,szcy,2029-10-23,3.353,728.95,3.12,10.0,6.21,-1.58,1.97
2026-06-17,123175,百畅转债,114.4,-1.49,112.16,226.56,4.199,53.92,0.63,A,环保,szcy,2029-02-22,2.688,2286.39,4.74,20.4,11.0,-5.74,1.99
2026-06-17,123196,正元转02,125.127,-1.4,113.18,238.31,3.501,58.7,-1.99,A+,计算机,szcy,2029-04-18,2.838,1278.06,2.91,21.91,12.86,-3.45,1.65
2026-06-17,118022,锂科转债,123.0,-0.63,113.19,236.19,32.497,57.7,-3.54,AA,电力设备,shkc,2028-10-11,2.321,3965.66,0.99,15.53,8.96,-2.71,2.36
2026-06-17,113648,巨星转债,120.305,-1.43,113.78,234.09,8.997,56.28,-3.71,AA-,农林牧渔,shmb,2028-04-25,1.858,2892.58,2.66,24.86,13.99,-1.76,2.66
2026-06-17,113625,江山转债,117.607,-0.61,114.07,231.68,5.825,54.94,0.34,AA-,轻工制造,shmb,2027-06-11,0.984,3170.73,4.62,19.84,10.9,-3.88,1.83
2026-06-17,123113,仙乐转债,114.5,-0.43,116.81,231.31,10.248,52.81,-1.56,AA-,食品饮料,szcy,2027-04-19,0.838,2115.01,1.8,31.66,16.72,-0.36,1.75
2026-06-17,113693,志邦转债,121.773,-0.61,117.49,239.26,6.7,55.99,-1.35,AA,轻工制造,shmb,2031-03-18,4.753,2075.1,2.55,11.52,6.45,-3.01,0.88
2026-06-17,127068,顺博转债,124.3,-1.7,118.45,242.75,8.3,56.9,-4.98,AA-,有色金属,szmb,2028-08-12,2.156,2592.94,2.51,11.16,6.35,-2.91,1.24
2026-06-17,128119,龙大转债,77.292,-2.41,119.34,196.63,9.459,35.24,685.2,B,食品饮料,szmb,2026-07-13,0.071,15517.44,20.82,4.2,1.48,-3.9,2.65
2026-06-17,113700,海天转债,129.993,-0.94,119.64,249.63,8.01,59.19,-2.4,AA,环保,shmb,2032-02-04,5.638,1244.21,1.19,12.52,7.41,-2.88,1.17
2026-06-17,113650,博22转债,127.349,-1.07,120.68,248.03,7.996,57.71,-3.54,AA-,基础化工,shmb,2028-07-01,2.041,2549.15,2.5,23.03,13.29,-3.63,1.3
2026-06-17,127085,韵达转债,123.352,-0.22,121.88,245.23,24.499,55.59,-3.64,AA+,交通运输,szmb,2029-04-11,2.819,2639.36,0.87,11.53,6.41,1.58,0.86
2026-06-17,113666,爱玛转债,125.044,-0.31,126.27,251.31,19.994,55.26,-3.66,AA,汽车,shmb,2029-02-23,2.69,1675.14,0.67,36.95,20.42,-1.73,1.74
2026-06-17,123267,珂玛转债,290.801,4.23,127.36,418.16,7.5,127.91,-15.02,AA,电子,szcy,2032-04-15,5.833,163605.68,75.58,97.47,124.67,10.47,29.7
2026-06-17,127062,垒知转债,124.264,-1.23,130.43,254.69,3.958,53.93,-3.24,AA-,建筑材料,szmb,2028-04-21,1.847,1085.96,2.2,7.51,4.05,-1.7,0.77
2026-06-17,123180,浙矿转债,130.004,-1.83,134.26,264.26,3.197,55.5,-3.39,AA-,机械设备,szcy,2029-03-09,2.729,2297.41,5.51,47.59,26.41,-4.48,1.81
2026-06-17,113638,台21转债,122.978,-0.75,150.49,273.47,5.997,49.09,-4.99,AA,纺织服饰,shmb,2027-12-29,1.534,2913.87,3.95,16.01,7.86,-2.96,1.28
2026-06-17,113049,长汽转债,108.49,-0.42,152.71,261.2,34.95,42.93,-1.4,AAA,汽车,shmb,2027-06-10,0.981,5639.99,1.48,39.18,16.82,-2.83,1.63
2026-06-17,111014,李子转债,124.283,-0.32,157.39,281.67,5.999,48.29,-2.23,AA,食品饮料,shmb,2029-06-20,3.011,1770.7,2.37,18.37,8.87,-1.99,2.04
2026-06-17,123270,盛德转债,208.0,2.46,165.78,373.78,4.05,78.26,-9.2,A+,钢铁,szcy,2032-05-31,5.959,91063.02,110.43,53.68,42.01,-1.38,3.73
2026-06-17,123090,三诺转债,112.831,-0.28,168.99,281.82,4.984,41.95,-1.44,AA,医药生物,szcy,2026-12-21,0.512,2203.16,3.91,34.52,14.48,-1.16,2.6
2026-06-17,123117,健帆转债,115.657,-0.76,179.26,294.92,9.998,41.42,-3.34,AA,医药生物,szcy,2027-06-23,1.016,2306.85,1.99,38.15,15.8,-1.8,3.41
2026-06-17,123250,嘉益转债,125.251,-0.27,187.62,312.87,3.955,43.55,-1.24,A+,轻工制造,szcy,2030-11-07,4.395,819.06,1.65,79.66,34.69,0.38,2.73
2026-06-17,118005,天奈转债,124.98,-0.38,193.81,318.79,8.299,42.54,-6.75,AA-,电力设备,shkc,2028-01-27,1.614,2628.92,2.53,99.09,42.15,2.28,4.02
2026-06-17,113660,寿22转债,126.243,-0.54,195.85,322.09,3.977,42.67,-3.67,AA-,医药生物,shmb,2028-11-17,2.422,602.39,1.2,36.84,15.72,0.06,1.36
2026-06-17,123151,康医转债,118.655,-0.21,202.68,321.34,6.998,39.2,0.27,A+,医药生物,szcy,2028-07-01,2.041,1662.81,2.0,27.55,10.8,-0.37,2.52
2026-06-17,110085,通22转债,117.912,-0.5,209.54,327.45,119.831,38.09,-3.65,AAA,电力设备,shmb,2028-02-24,1.69,8965.32,0.63,34.6,13.18,-2.44,1.63
2026-06-17,113670,金23转债,124.806,-0.16,217.41,342.22,7.7,39.32,-1.9,AA,轻工制造,shmb,2029-04-17,2.836,2077.87,2.17,37.64,14.8,-1.99,0.84
2026-06-17,118032,建龙转债,126.538,0.74,219.86,346.4,6.999,39.56,-2.42,AA-,基础化工,shkc,2029-03-08,2.726,2745.67,3.1,71.41,28.25,-1.88,1.52
2026-06-17,128135,洽洽转债,114.365,0.0,225.11,339.48,13.398,35.18,1.64,AA,食品饮料,szmb,2026-10-20,0.343,3330.99,2.17,54.95,19.33,-2.82,1.77
2026-06-17,123154,火星转债,123.1,-0.73,243.12,366.22,5.289,35.88,-1.8,AA-,家用电器,szcy,2028-08-05,2.137,7139.21,10.92,33.03,11.85,7.83,4.57
2026-06-17,127025,冀东转债,105.318,0.0,263.54,368.86,17.764,28.97,1.69,AAA,建筑材料,szmb,2026-11-05,0.386,2835.36,1.52,12.91,3.74,-1.84,0.38
2026-06-17,123072,乐歌转债,122.431,-0.14,285.0,407.43,1.418,31.8,-5.8,A+,轻工制造,szcy,2026-10-21,0.345,826.4,4.76,32.61,10.37,-1.61,0.96
2026-06-17,113633,科沃转债,120.705,-1.38,293.45,414.16,10.396,30.68,-5.2,AA,家用电器,shmb,2027-11-30,1.455,2857.91,2.27,173.8,53.32,-2.9,3.29
2026-06-17,128124,科华转债,105.59,-0.05,343.87,449.46,2.245,23.79,3.54,A,医药生物,szmb,2026-07-28,0.112,2125.62,8.97,20.64,4.91,-2.39,0.98
2026-06-17,118010,洁特转债,122.562,-0.35,352.07,474.63,4.399,27.11,-3.87,A+,医药生物,shkc,2028-06-28,2.033,1432.01,2.65,47.95,13.0,-2.84,1.53
2026-06-17,113059,福莱转债,123.013,-0.21,366.44,489.45,39.999,26.37,-4.0,AA,电力设备,shmb,2028-05-20,1.926,6216.48,1.26,41.71,11.0,0.18,1.14
2026-06-17,123179,立高转债,123.117,-0.09,369.8,492.92,9.499,26.21,-1.33,AA-,食品饮料,szcy,2029-03-07,2.723,2014.84,1.72,95.13,24.93,-0.68,1.54
2026-06-18,118070,南芯转债,100.0,0.0,-18.33,81.67,15.869,122.45,2.01,AA+,电子,shkc,2032-06-17,6.003,0.0,0.0,43.84,53.68,-0.41,5.5
